Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_ARMS,PT,2025-03-26T00:00:00,2023,0.0
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_ARMS,PT,2025-03-26T00:00:00,2023,0.0
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_ARMS,PT,2025-03-26T00:00:00,2023,0.0
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_ARMS,PT,2025-03-26T00:00:00,2023,0.0
2005,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,23.68421
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,34.61538
2015,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,28.20513
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,12.94118
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,16.49485
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,16.32653
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,27.38095
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,39.60396
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,45.79439
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,40.7767
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_CLTH,PT,2025-03-26T00:00:00,2023,25.75758
2005,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,57.17647
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,62.46077
2015,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,66.76004
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,59.35162
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,47.93252
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,48.33948
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,48.76789
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,48.76937
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,46.92946
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,41.77841
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_IND,PT,2025-03-26T00:00:00,2023,39.81976
2005,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,76.92308
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,94.11765
2015,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,93.75
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,92.85714
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,92.85714
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,92.85714
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,100.0
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,78.57143
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,84.61538
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,89.47368
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_OIL,PT,2025-03-26T00:00:00,2023,92.30769
2005,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,12.5
2010,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,43.33333
2015,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,40.81633
2016,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,27.27273
2017,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,28.28283
2018,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,28.28283
2019,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,25.7732
2020,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,23.18841
2021,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,31.13208
2022,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,16.17647
2023,A,0,ITC/UNCTAD/WTO database,TM_TRF_ZERO,24,AGG_TXT,PT,2025-03-26T00:00:00,2023,15.10791
