Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2020,A,9,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_CD,24,USD,2025-03-21T00:00:00,2023,1.48779
2021,A,9,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_CD,24,USD,2025-03-21T00:00:00,2023,3.66253
2022,A,9,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_CD,24,USD,2025-03-21T00:00:00,2023,5.64265
2023,A,9,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_CD,24,USD,2025-03-21T00:00:00,2023,4.98808
2010,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,1.20885
2011,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,1.59812
2012,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,1.81747
2013,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,2.41773
2014,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,2.02477
2015,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,0.17052
2016,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,0.45589
2017,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,0.22052
2018,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,1.7407
2019,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,1.26946
2020,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,1.42289
2021,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,3.46124
2022,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,5.17722
2023,A,0,"IEA fossil fuel subsidies database, OECD.Stat- Inventory of Support Measures for Fossil Fuels and IMF Energy Subsidies Template (pre-tax calculations)",ER_FFS_CMPT_GDP,24,PT,2025-03-21T00:00:00,2023,4.52684
2010,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,48.221
2011,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,63.52886
2012,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,75.5271
2013,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,101.5832
2014,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,85.94948
2015,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,7.04394
2016,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,17.69651
2017,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,8.25337
2018,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,62.11149
2019,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,43.4779
2020,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,44.50665
2021,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,106.14867
2022,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,158.55057
2023,A,0,UNEP / WESR,ER_FFS_CMPT_PC_CD,24,USD,2025-03-21T00:00:00,2023,135.97351
