Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2010,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,640285
2011,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,712761
2012,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,4918721
2013,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,490718
2014,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,1042103
2015,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,1192371
2016,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,4099533
2017,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,5207890
2018,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,6698499
2019,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,13667343
2020,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,18453319
2021,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,13446961
2022,A,0,Sum of country-specific and unallocated disbursements received by all countries,2022 Partner Report on Support to Statistics (PRESS),SG_STT_CAPTY,24,USD,2025-05-09T00:00:00,2022,12743577
