Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2011,A,0,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,EN_SCP_FSHGDP,24,PT,2025-03-21T00:00:00,2021,NaN = A figure was not provided,0.83
2013,A,0,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,EN_SCP_FSHGDP,24,PT,2025-03-21T00:00:00,2021,NaN = A figure was not provided,1.17
2015,A,0,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,EN_SCP_FSHGDP,24,PT,2025-03-21T00:00:00,2021,NaN = A figure was not provided,2.12
2017,A,0,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,EN_SCP_FSHGDP,24,PT,2025-03-21T00:00:00,2021,NaN = A figure was not provided,2.37
2019,A,0,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,EN_SCP_FSHGDP,24,PT,2025-03-21T00:00:00,2021,NaN = A figure was not provided,1.85
2021,A,0,Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources.,EN_SCP_FSHGDP,24,PT,2025-03-21T00:00:00,2021,NaN = A figure was not provided,2.32
