Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2006,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2007,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2008,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2009,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2010,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2011,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2012,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2013,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2014,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2015,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2016,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2017,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.2
2018,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.2
2019,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2020,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.5
2021,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,3.7
2022,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,4.0
2023,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,4.3
2024,A,0,9.7,2.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,None,Y0T4,PT,2025-03-28T00:00:00,2024,4.7
2000,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.3
2001,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.4
2002,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.5
2003,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.6
2004,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.7
2005,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.8
2006,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2007,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2008,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2009,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2010,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2011,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2012,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2013,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2014,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2015,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2016,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2017,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,3.0
2018,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,3.0
2019,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2020,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2021,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2022,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,3.7
2023,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,4.0
2024,A,0,9.1,2.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,F,Y0T4,PT,2025-03-28T00:00:00,2024,4.4
2000,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,2.6
2001,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,2.7
2002,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,2.9
2003,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.0
2004,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.1
2005,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.2
2006,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2007,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2008,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2009,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2010,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2011,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2012,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2013,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2014,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2015,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.3
2016,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2017,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.4
2018,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.5
2019,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.6
2020,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,3.7
2021,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,4.0
2022,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,4.2
2023,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,4.6
2024,A,0,10.4,2.4,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGT,24,M,Y0T4,PT,2025-03-28T00:00:00,2024,5.1
2000,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,72.6
2001,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,78.6
2002,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,85.1
2003,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,92.1
2004,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,99.4
2005,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,106.5
2006,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,113.3
2007,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,119.6
2008,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,125.4
2009,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,130.7
2010,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,135.7
2011,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,140.4
2012,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,144.9
2013,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,149.5
2014,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,154.2
2015,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,159.3
2016,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,165.1
2017,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,171.9
2018,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,180.0
2019,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,190.2
2020,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,203.1
2021,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,219.7
2022,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,240.6
2023,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,267.2
2024,A,3,623,141.2,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,None,Y0T4,NUMBER,2025-03-27T00:00:00,2024,300.9
2000,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,33.6
2001,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,36.4
2002,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,39.5
2003,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,42.7
2004,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,46.0
2005,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,49.3
2006,A,3,287.1,65.8,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SN_STA_OVWGTN,24,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,52.5
