Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,CUST_BREAKDOWN_LB,Value
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C180,None,T,2024-05-16T00:00:00,2010-2022,Democratic Republic of the Congo,88.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C180,None,T,2024-05-16T00:00:00,2010-2022,Democratic Republic of the Congo,85.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C180,None,T,2024-05-16T00:00:00,2010-2022,Democratic Republic of the Congo,65.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C180,None,T,2024-05-16T00:00:00,2010-2022,Democratic Republic of the Congo,108.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C180,None,T,2024-05-16T00:00:00,2010-2022,Democratic Republic of the Congo,77.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C192,None,T,2024-05-16T00:00:00,2010-2022,Cuba,11.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C192,None,T,2024-05-16T00:00:00,2010-2022,Cuba,5.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C192,None,T,2024-05-16T00:00:00,2010-2022,Cuba,4.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C192,None,T,2024-05-16T00:00:00,2010-2022,Cuba,3.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C192,None,T,2024-05-16T00:00:00,2010-2022,Cuba,5.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C192,None,T,2024-05-16T00:00:00,2010-2022,Cuba,2.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C204,None,T,2024-05-16T00:00:00,2010-2022,Benin,6.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C204,None,T,2024-05-16T00:00:00,2010-2022,Benin,10.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C204,None,T,2024-05-16T00:00:00,2010-2022,Benin,8.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C204,None,T,2024-05-16T00:00:00,2010-2022,Benin,6.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C204,None,T,2024-05-16T00:00:00,2010-2022,Benin,5.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C204,None,T,2024-05-16T00:00:00,2010-2022,Benin,5.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C214,None,T,2024-05-16T00:00:00,2010-2022,Dominican Republic,8.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C214,None,T,2024-05-16T00:00:00,2010-2022,Dominican Republic,15.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C214,None,T,2024-05-16T00:00:00,2010-2022,Dominican Republic,12.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C214,None,T,2024-05-16T00:00:00,2010-2022,Dominican Republic,9.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C214,None,T,2024-05-16T00:00:00,2010-2022,Dominican Republic,7.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C214,None,T,2024-05-16T00:00:00,2010-2022,Dominican Republic,6.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C226,None,T,2024-05-16T00:00:00,2010-2022,Equatorial Guinea,197.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C226,None,T,2024-05-16T00:00:00,2010-2022,Equatorial Guinea,112.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C226,None,T,2024-05-16T00:00:00,2010-2022,Equatorial Guinea,163.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C226,None,T,2024-05-16T00:00:00,2010-2022,Equatorial Guinea,95.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C226,None,T,2024-05-16T00:00:00,2010-2022,Equatorial Guinea,49.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C226,None,T,2024-05-16T00:00:00,2010-2022,Equatorial Guinea,82.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C24,None,T,2024-05-16T00:00:00,2010-2022,Angola,35416.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C24,None,T,2024-05-16T00:00:00,2010-2022,Angola,38094.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C24,None,T,2024-05-16T00:00:00,2010-2022,Angola,41219.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C24,None,T,2024-05-16T00:00:00,2010-2022,Angola,43734.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C24,None,T,2024-05-16T00:00:00,2010-2022,Angola,45813.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C24,None,T,2024-05-16T00:00:00,2010-2022,Angola,47091.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C250,None,T,2024-05-16T00:00:00,2010-2022,France,8.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C250,None,T,2024-05-16T00:00:00,2010-2022,France,7.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C250,None,T,2024-05-16T00:00:00,2010-2022,France,6.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C250,None,T,2024-05-16T00:00:00,2010-2022,France,5.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C250,None,T,2024-05-16T00:00:00,2010-2022,France,3.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C250,None,T,2024-05-16T00:00:00,2010-2022,France,4.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C254,None,T,2024-05-16T00:00:00,2010-2022,French Guiana,13.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C254,None,T,2024-05-16T00:00:00,2010-2022,French Guiana,12.0
2019,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C254,None,T,2024-05-16T00:00:00,2010-2022,French Guiana,10.0
2020,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C254,None,T,2024-05-16T00:00:00,2010-2022,French Guiana,8.0
2021,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C254,None,T,2024-05-16T00:00:00,2010-2022,French Guiana,7.0
2022,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C254,None,T,2024-05-16T00:00:00,2010-2022,French Guiana,5.0
2017,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C266,None,T,2024-05-16T00:00:00,2010-2022,Gabon,2971.0
2018,A,0,"Global Model for Monitoring Marine Litter, Center for Ocean-Atmospheric Prediction Studies (COAPS)",EN_MAR_BEALIT_BV,24,C266,None,T,2024-05-16T00:00:00,2010-2022,Gabon,2993.0
