Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,PRODUCT,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,BASE_PER,Value
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF421,T,2025-03-21T00:00:00,2023,,0.17496
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF421,T,2025-03-21T00:00:00,2023,,0.16944
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF421,T,2025-03-21T00:00:00,2023,,0.15875
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.0242
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.0214
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02421
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02453
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02806
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02347
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02369
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02788
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02144
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02097
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02146
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02115
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02064
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.01101
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.00804
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.01872
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.01921
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02133
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02121
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02987
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02983
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02549
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02487
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPC,24,MF422,T,2025-03-21T00:00:00,2023,,0.02319
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.21031
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.31218
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.35692
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.38545
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.32077
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.2072
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.23206
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.24237
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.07811
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.65128
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.32036
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.38656
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.23969
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.39471
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,2.24427
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.99091
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.95891
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.01669
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.30914
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.29469
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.29898
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.33149
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.32455
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,None,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.31047
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15539
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18149
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18615
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.19483
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.19008
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.1481
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.1473
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.19098
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.16268
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.36665
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.3121
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.33715
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.3748
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.3882
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.34352
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.11955
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,1.0583
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.0824
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.34229
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.35976
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.36511
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.38231
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.38419
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3A,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.38374
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.36973
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.40262
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.46856
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.47006
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.41998
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.4207
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.48832
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.45447
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.37405
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.57947
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.32322
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.32276
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.29826
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.29478
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.28665
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.29273
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.29958
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.31419
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.31647
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.30925
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.2776
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.29044
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.2919
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF_AGG3B,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.29148
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.61353
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.65898
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.63715
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.6429
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.63636
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.58998
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.53244
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.50581
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.4673
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.548
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.55203
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.56741
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.42386
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.55764
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.43944
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.44287
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.47106
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.4824
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.50879
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.52006
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.57415
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.57238
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.56429
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF1,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.55463
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18671
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.21711
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.22724
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.23686
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.25279
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.23087
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.21241
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.20804
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.19675
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.24139
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.24488
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.25514
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18688
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.25813
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18602
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18385
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.19327
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.20141
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.20942
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.2138
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.23786
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.23675
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.23456
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF11,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.23174
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.13066
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15191
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15736
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.16145
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.16481
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15592
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.13393
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.13002
2008,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.11643
2009,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15053
2010,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15459
2011,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.16115
2012,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.09434
2013,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.1604
2014,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.11686
2015,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.12146
2016,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.136
2017,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.13925
2018,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15421
2019,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.15857
2020,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.17767
2021,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.17722
2022,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.17536
2023,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF121,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.17365
2000,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.22052
2001,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.21504
2002,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.18576
2003,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.17842
2004,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.1575
2005,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.14941
2006,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.13693
2007,A,0,WESR / Global Material Flows Database,EN_MAT_DOMCMPG,24,MF122,KG_PER_CON_USD,2025-03-21T00:00:00,2023,2015,0.12289
