Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2004,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,50.1
2005,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,49.5
2006,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,48.8
2007,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,48.2
2008,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,47.4
2009,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,46.8
2010,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,46.1
2011,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.7
2012,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.4
2013,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.3
2014,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.2
2015,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.2
2016,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.3
2017,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.5
2018,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.6
2019,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.5
2020,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.5
2021,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.5
2022,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.7
2023,A,0,62.3,32.7,WHO Global Health Observatory (https://www.who.int/data/gho/),SH_STA_ANEM_PREG,24,F,Y15T49,PT,2025-03-25T00:00:00,2023,45.9
