Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,R,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2015,This data point is NOT APPLICABLE for the submitting nation.,0.0
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,R,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2015,This data point is NOT APPLICABLE for the submitting nation.,0.0
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,None,ISCED11_1,PT,2025-03-05T00:00:00,2015,,76.47495
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,None,ISCED11_2,PT,2025-03-05T00:00:00,2015,,52.54791
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,None,ISCED11_3,PT,2025-03-05T00:00:00,2015,,31.0338
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2015,This data point is NOT APPLICABLE for the submitting nation.,0.0
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2015,,39.18223
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2015,,8.59491
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2015,,0.96729
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2015,,61.49297
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2015,,29.84992
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2015,,6.31429
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q4,ISCED11_1,PT,2025-03-05T00:00:00,2015,,80.50408
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q4,ISCED11_2,PT,2025-03-05T00:00:00,2015,,49.91792
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q4,ISCED11_3,PT,2025-03-05T00:00:00,2015,,23.45747
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q5,ISCED11_1,PT,2025-03-05T00:00:00,2015,,91.41964
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q5,ISCED11_2,PT,2025-03-05T00:00:00,2015,,75.5201
2015,A,0,Angola DHS 2015-16. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,24,M,U,Q5,ISCED11_3,PT,2025-03-05T00:00:00,2015,,54.18296
