Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2021,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAC,24,None,PT,2024-05-08T00:00:00,2017-2021,95.88608
2022,B,0,Extent area change calculated using the median spatial extent for the new baseline reference period (2000-2019),Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAC,24,None,PT,2024-05-08T00:00:00,2017-2021,91.32517
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,784.69876
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,881.06454
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,1380.52625
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,1749.39835
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,1884.91441
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2265.07403
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2369.33998
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2311.9481
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2255.41475
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2401.6072
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2390.57354
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2596.3506
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2684.48439
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2659.38961
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2654.78846
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2865.41306
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,2777.94622
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,3212.28319
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,3542.32904
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,4257.08678
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,3979.59281
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,4693.88399
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAN,24,None,KM2,2023-03-30T00:00:00,2017-2021,4584.59401
2000,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.06294
2001,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.07067
2002,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.11073
2003,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.14032
2004,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.15119
2005,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.18169
2006,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.19005
2007,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.18545
2008,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.18091
2009,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.19264
2010,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.19175
2011,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.20826
2012,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.21533
2013,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.21331
2014,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.21295
2015,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.22984
2016,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.22282
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.25766
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.28414
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.34147
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.31921
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.3765
2022,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKRV_SWAP,24,None,PT,2025-03-21T00:00:00,2017-2021,0.36774
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,16.96446
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,19.49743
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,18.53007
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,26.30088
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,31.53491
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,13.31907
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,10.23193
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,11.34522
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,12.74514
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,11.74504
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_LOW,PT,2023-03-08T00:00:00,2021,58.93729
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_LOW,PT,2023-03-08T00:00:00,2021,61.21303
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_LOW,PT,2023-03-08T00:00:00,2021,60.49485
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_LOW,PT,2023-03-08T00:00:00,2021,52.11183
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_LOW,PT,2023-03-08T00:00:00,2021,48.34154
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,10.77919
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,9.0576
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,9.62986
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,8.84215
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRB,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,8.3785
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,12.57042
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,10.32406
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,10.84955
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,11.18842
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_EXTREME,PT,2023-03-08T00:00:00,2021,13.36831
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,16.2989
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,14.96963
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,13.85603
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,14.65189
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_HIGH,PT,2023-03-08T00:00:00,2021,13.49935
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_LOW,PT,2023-03-08T00:00:00,2021,51.39101
2018,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_LOW,PT,2023-03-08T00:00:00,2021,55.20376
2019,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_LOW,PT,2023-03-08T00:00:00,2021,54.09053
2020,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_LOW,PT,2023-03-08T00:00:00,2021,55.45262
2021,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_LOW,PT,2023-03-08T00:00:00,2021,55.61498
2017,A,0,,Global Surface Water Explorer extraction for UN Environment Programme,EN_LKW_QLTRST,24,DL_MEDIUM,PT,2023-03-08T00:00:00,2021,19.73967
