Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,4
2001,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,4
2002,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,4
2003,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,4
2004,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,4
2005,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,4
2006,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2007,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2008,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2009,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2010,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2011,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2012,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2013,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2014,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2015,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2016,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
2017,E,0,Instituto dos Servicos de Veterinaria (ISV),ER_GRF_ANIMKPT,24,NUMBER,2025-03-21T00:00:00,2024,18
