Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,F,Y0,NUMBER,2025-03-19T00:00:00,2023,23428.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,F,Y0,NUMBER,2025-03-19T00:00:00,2023,23082.0
2023,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,F,Y0,NUMBER,2025-03-19T00:00:00,2023,22714.0
2000,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,46225.0
2001,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,46429.0
2002,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,46430.0
2003,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,46181.0
2004,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,45759.0
2005,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,45191.0
2006,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,44144.0
2007,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,42955.0
2008,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,41730.0
2009,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,40424.0
2010,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,38998.0
2011,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,37532.0
2012,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,36187.0
2013,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,34958.0
2014,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,33976.0
2015,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,33147.0
2016,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,32389.0
2017,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,31827.0
2018,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,31344.0
2019,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,30978.0
2020,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,30607.0
2021,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,30297.0
2022,A,0,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2025.",SH_DYN_IMRTN,24,M,Y0,NUMBER,2025-03-19T00:00:00,2023,29837.0
