Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,Excluding Business enterprise;Excluding Private non-profit;Partial data,UNESCO Institute for Statistics.  Data extracted on 25 February 2025.,GB_XPD_RSDV,24,PT,2025-03-05T00:00:00,2016,0.03229
