Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,108.3207364
2001,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,84.18541223
2002,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,61.50655242
2003,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,42.37012776
2004,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,100.7003462
2005,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,72.07412016
2006,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,87.56920428
2007,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,68.43510771
2008,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,71.63449897
2009,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,53.94675914
2010,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,48.61119297
2011,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,47.45417304
2012,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,49.04093759
2013,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,35.61787212
2014,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,32.81190784
2015,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,44.19695634
2016,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,45.60986009
2017,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,39.85605933
2018,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,47.77634787
2019,A,0,Budgetary Central Government Sector,IMF,GC_GOB_TAXD,24,PT,2025-03-26T00:00:00,2019,49.84360695
