Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHE,24,PT,2022-03-22T00:00:00,2022,62
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC1,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC10,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC11,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC12,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC13,24,PT,2022-03-22T00:00:00,2022,0
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC2,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC3,24,PT,2022-03-22T00:00:00,2022,0
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC4,24,PT,2022-03-22T00:00:00,2022,0
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC5,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC6,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC7,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC8,24,PT,2022-03-22T00:00:00,2022,0
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHEC9,24,PT,2022-03-22T00:00:00,2022,0
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHES1,24,PT,2022-03-22T00:00:00,2022,50
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHES2,24,PT,2022-03-22T00:00:00,2022,100
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHES3,24,PT,2022-03-22T00:00:00,2022,0
2022,A,0,"United Nations Population Fund, global databases, 2022. Based on official responses to the United Nations 13th Inquiry among Governments on Population and Development.",SH_LGR_ACSRHES4,24,PT,2022-03-22T00:00:00,2022,75
